DOI,Title,URL,Author,Year
10.1016/j.ecoinf.2022.101835,Estimating the first flowering and full blossom dates of Yoshino cherry (Cerasus × yedoensis ‘Somei-yoshino’) in Japan using machine learning algorithms,https://www.sciencedirect.com/science/article/pii/S1574954122002850,Yoshifumi Masago and Maychee Lian,2022
10.1016/j.ecoinf.2024.102518,Mapping the potential distribution of Asian elephants: Implications for conservation and human–elephant conflict mitigation in South and Southeast Asia,https://www.sciencedirect.com/science/article/pii/S1574954124000608,Haixia Xu and Luguang Jiang and Ye Liu,2024
10.1016/j.ecoinf.2022.101609,A scalable deep learning system for monitoring and forecasting pollutant concentration levels on UK highways,https://www.sciencedirect.com/science/article/pii/S1574954122000589,Taofeek D. Akinosho and Lukumon O. Oyedele and Muhammad Bilal and Ari Y. Barrera-Animas and Abdul-Quayyum Gbadamosi and Oladimeji A. Olawale,2022
10.1016/j.ecoinf.2024.102530,Expert knowledge-based modelling approach for mapping beekeeping suitability area,https://www.sciencedirect.com/science/article/pii/S1574954124000724,Guy A. {Fotso Kamga} and Yacine Bouroubi and Mickaël Germain and A. Mengue Mbom and Madeleine Chagnon,2024
10.1016/j.ecoinf.2024.102611,On the importance of integrating convolution features for Indian medicinal plant species classification using hierarchical machine learning approach,https://www.sciencedirect.com/science/article/pii/S1574954124001535,B.R. Pushpa and N. Shobha Rani and M. Chandrajith and N. Manohar and Smitha Sunil Kumaran Nair,2024
10.1016/j.ecoinf.2024.102462,Sub-alpine shrub classification using UAV images: Performance of human observers vs DL classifiers,https://www.sciencedirect.com/science/article/pii/S1574954124000049,Koma Moritake and Mariano Cabezas and Tran Thi Cam Nhung and Maximo Larry {Lopez Caceres} and Yago Diez,2024
10.1016/j.ecoinf.2024.102514,Assessing water quality of an ecologically critical urban canal incorporating machine learning approaches,https://www.sciencedirect.com/science/article/pii/S1574954124000566,Abdul Majed Sajib and Mir Talas Mahammad Diganta and Md. Moniruzzaman and Azizur Rahman and Tomasz Dabrowski and Md Galal Uddin and Agnieszka I. Olbert,2024
10.1016/j.ecoinf.2023.102405,Water contamination analysis in IoT enabled aquaculture using deep learning based AODEGRU,https://www.sciencedirect.com/science/article/pii/S157495412300434X,Peda Gopi Arepalli and K. Jairam Naik,2024
10.1016/j.ecoinf.2024.102559,Mapping invasive iceplant extent in southern coastal California using high-resolution aerial imagery,https://www.sciencedirect.com/science/article/pii/S1574954124001018,Carmen {Galaz García} and Julien Brun and Benjamin S. Halpern,2024
10.1016/j.ecoinf.2024.102623,On the selection and effectiveness of pseudo-absences for species distribution modeling with deep learning,https://www.sciencedirect.com/science/article/pii/S1574954124001651,Robin Zbinden and Nina {van Tiel} and Benjamin Kellenberger and Lloyd Hughes and Devis Tuia,2024
10.1016/j.ecoinf.2024.102526,Defining the target population to make marine image-based biological data FAIR,https://www.sciencedirect.com/science/article/pii/S1574954124000682,Jennifer M. Durden and Timm Schoening and Emma J. Curtis and Anna Downie and Andrew R. Gates and Daniel O.B. Jones and Alexandra Kokkinaki and Erik Simon-Lledó and Danielle Wright and Brian J. Bett,2024
10.1016/j.ecoinf.2024.102676,Enhancing endangered species monitoring by lowering data entry requirements with imputation techniques as a preprocessing step for the footprint identification technology (FIT),https://www.sciencedirect.com/science/article/pii/S1574954124002188,Frederick Kistner and Justus Tulowietzki and Larissa Slaney and Sky Alibhai and Zoe Jewell and Burim Ramosaj and Markus Pauly,2024
10.1016/j.ecoinf.2023.102446,Hydrometeorological Factors Affecting the Carbon Exchange of the Himalayan Pine-dominated Ecosystem,https://www.sciencedirect.com/science/article/pii/S1574954123004752,Leena Khadke and Sandipan Mukherjee and Kireet Kumar and Subimal Ghosh,2024
10.1016/j.ecoinf.2024.102583,Optimizing landslide susceptibility mapping using machine learning and geospatial techniques,https://www.sciencedirect.com/science/article/pii/S1574954124001250,Gazali Agboola and Leila Hashemi Beni and Tamer Elbayoumi and Gary Thompson,2024
10.1016/j.ecoinf.2024.102650,Monitoring public perceptions of contaminated sites based on social media,https://www.sciencedirect.com/science/article/pii/S1574954124001924,Yefeng Jiang and Yingcong Ye and Congkang Sun and Xi Guo and Zhou Shi,2024
10.1016/j.ecoinf.2024.102501,An ensembled method for predicting dissolved oxygen level in aquaculture environment,https://www.sciencedirect.com/science/article/pii/S1574954124000438,Dachun Feng and Qianyu Han and Longqin Xu and Ferdous Sohel and Shahbaz Gul Hassan and Shuangyin Liu,2024
10.1016/j.ecoinf.2024.102598,Ensembling machine learning models to identify forest fire-susceptible zones in Northeast India,https://www.sciencedirect.com/science/article/pii/S1574954124001407,Mriganka Shekhar Sarkar and Bishal Kumar Majhi and Bhawna Pathak and Tridipa Biswas and Soumik Mahapatra and Devendra Kumar and Indra D. Bhatt and Jagadish C. Kuniyal and Sunil Nautiyal,2024
10.1016/j.ecoinf.2024.102719,Generalizability evaluations of heterogeneous ensembles for river health predictions,https://www.sciencedirect.com/science/article/pii/S1574954124002619,Taeseung Park and Jihoon Shin and Baekyung Park and Jeongsuk Moon and YoonKyung Cha,2024
10.1016/j.ecoinf.2023.102342,Dynamics of pesticides in surface water bodies by applying data mining to spatiotemporal big data. A case study for the Puglia Region,https://www.sciencedirect.com/science/article/pii/S1574954123003710,Carmine Massarelli and Claudia Campanale and Mariangela Triozzi and Vito Felice Uricchio,2023
10.1016/j.ecoinf.2024.102691,Improving real-time apple fruit detection: Multi-modal data and depth fusion with non-targeted background removal,https://www.sciencedirect.com/science/article/pii/S1574954124002334,Shaghaf Kaukab and  Komal and Bhupendra M Ghodki and Hena Ray and Yogesh B. Kalnar and Kairam Narsaiah and Jaskaran S. Brar,2024
10.1016/j.ecoinf.2024.102594,"Tradeoffs among multi-source remote sensing images, spatial resolution, and accuracy for the classification of wetland plant species and surface objects based on the MRS_DeepLabV3+ model",https://www.sciencedirect.com/science/article/pii/S1574954124001365,Zizhen Chen and Jianjun Chen and Yuemin Yue and Yanping Lan and Ming Ling and Xinhong Li and Haotian You and Xiaowen Han and Guoqing Zhou,2024
10.1016/j.ecoinf.2024.102606,Automatic identification of Collembola with deep learning techniques,https://www.sciencedirect.com/science/article/pii/S1574954124001481,Théo Oriol and Jérôme Pasquet and Jérôme Cortet,2024
10.1016/j.ecoinf.2024.102540,Detecting and counting sorghum aphid alates using smart computer vision models,https://www.sciencedirect.com/science/article/pii/S1574954124000827,Ivan Grijalva and H. Braden Adams and Nicholas Clark and Brian McCornack,2024
10.1016/j.ecoinf.2022.101861,Automated signal recognition as a useful tool for monitoring little-studied species: The case of the Band-tailed Nighthawk,https://www.sciencedirect.com/science/article/pii/S1574954122003119,Cristian Pérez-Granados and Karl-L. Schuchmann,2022
10.1016/j.ecoinf.2024.102608,Advancing reservoirs water quality parameters estimation using Sentinel-2 and Landsat-8 satellite data with machine learning approaches,https://www.sciencedirect.com/science/article/pii/S157495412400150X,Md Mamun and Mahmudul Hasan and Kwang-Guk An,2024
10.1016/j.ecoinf.2024.102657,DialectDecoder: Human/machine teaming for bird song classification and anomaly detection,https://www.sciencedirect.com/science/article/pii/S1574954124001997,Brittany Story and Patrick Gillespie and Graham Derryberry and Elizabeth Derryberry and Nina Fefferman and Vasileios Maroulas,2024
10.1016/j.ecoinf.2024.102730,Inferring the relationship between soil temperature and the normalized difference vegetation index with machine learning,https://www.sciencedirect.com/science/article/pii/S1574954124002723,Steven Mortier and Amir Hamedpour and Bart Bussmann and Ruth Phoebe Tchana Wandji and Steven Latré and Bjarni D. Sigurdsson and Tom {De Schepper} and Tim Verdonck,2024
10.1016/j.ecoinf.2024.102528,The bioacoustic soundscape of a pandemic: Continuous annual monitoring using a deep learning system in Agmon Hula Lake Park,https://www.sciencedirect.com/science/article/pii/S1574954124000700,Yizhar Lavner and Ronen Melamed and Moshe Bashan and Yoni Vortman,2024
10.1016/j.ecoinf.2024.102593,Improved analysis of deep bioacoustic embeddings through dimensionality reduction and interactive visualisation,https://www.sciencedirect.com/science/article/pii/S1574954124001353,Francisco J. {Bravo Sanchez} and Nathan B. English and Md Rahat Hossain and Steven T. Moore,2024
10.1016/j.ecoinf.2020.101061,Cross-site learning in deep learning RGB tree crown detection,https://www.sciencedirect.com/science/article/pii/S157495412030011X,Ben G. Weinstein and Sergio Marconi and Stephanie A. Bohlman and Alina Zare and Ethan P. White,2020
10.1016/j.ecoinf.2023.102408,Optimising carbon fixation through agroforestry: Estimation of aboveground biomass using multi-sensor data synergy and machine learning,https://www.sciencedirect.com/science/article/pii/S1574954123004375,R.K. Singh and C.M. Biradar and M.D. Behera and A.J. Prakash and P. Das and M.R. Mohanta and G. Krishna and A. Dogra and S.K. Dhyani and J. Rizvi,2024
10.1016/j.ecoinf.2024.102577,Machine-learning aiding sustainable Indian Ocean tuna purse seine fishery,https://www.sciencedirect.com/science/article/pii/S1574954124001195,Nerea Goikoetxea and Izaro Goienetxea and Jose A. Fernandes-Salvador and Nicolas Goñi and Igor Granado and Iñaki Quincoces and Leire Ibaibarriaga and Jon Ruiz and Hilario Murua and Ainhoa Caballero,2024
10.1016/j.ecoinf.2024.102686,"Coupled zoning and spatial heterogeneity of human activities and natural endowments based on self-organizing map and random forest: A case study of the agro-pastoral ecotone in Gansu, China",https://www.sciencedirect.com/science/article/pii/S1574954124002280,Jie Li and Ninghui Pan and Yao Yao and Guang Li and Zhiyuan Cheng and Yanhua Lu and Shuainan Liu and Wenming Liu,2024
10.1016/j.ecoinf.2023.102206,CO2 emission based GDP prediction using intuitionistic fuzzy transfer learning,https://www.sciencedirect.com/science/article/pii/S1574954123002352,Sandeep Kumar and Amit K. Shukla and Pranab K. Muhuri and Q.M. Danish Lohani,2023
10.1016/j.ecoinf.2021.101251,Balancing the needs of consumers and producers for scientific data collections,https://www.sciencedirect.com/science/article/pii/S157495412100042X,Deborah A. Agarwal and Joan Damerow and Charuleka Varadharajan and Danielle S. Christianson and Gilberto Z. Pastorello and You-Wei Cheah and Lavanya Ramakrishnan,2021
10.1016/j.ecoinf.2024.102568,HypeAIR: A novel framework for real-time low-cost sensor calibration for air quality monitoring in smart cities,https://www.sciencedirect.com/science/article/pii/S1574954124001109,Chiara Bachechi and Federica Rollo and Laura Po,2024
10.1016/j.ecoinf.2023.102126,FAIR degree assessment in agriculture datasets using the F-UJI tool,https://www.sciencedirect.com/science/article/pii/S1574954123001553,Luiza Petrosyan and Rafael Aleixandre-Benavent and Fernanda Peset and Juan Carlos Valderrama-Zurián and Antonia Ferrer-Sapena and Andrea Sixto-Costoya,2023
10.1016/j.ecoinf.2023.102449,Towards interpretable learned representations for ecoacoustics using variational auto-encoding,https://www.sciencedirect.com/science/article/pii/S1574954123004788,K.A. Gibb and A. Eldridge and C.J. Sandom and I.J.A. Simpson,2024
10.1016/j.ecoinf.2024.102648,Cotton leaf curl disease (CLCuD) prediction modeling in upland cotton under different ecological conditions using machine learning tools,https://www.sciencedirect.com/science/article/pii/S1574954124001900,Satish Kumar Sain and Debashis Paul and Pradeep Kumar and Ashok Kumar and Man Mohan and Dilip Monga and A.H. Prakash and Yenumula G. Prasad,2024
10.1016/j.ecoinf.2023.102436,Applying 3D spatial metrics for landscape planning: Creating and measuring landscape scenarios by a point cloud-based approach,https://www.sciencedirect.com/science/article/pii/S157495412300465X,Jinda Qi and Ervine Shengwei Lin and Puay Yok Tan and Xudong Zhang and Roger Ho and Angelia Sia and Agnieszka Olszewska-Guizzo and Radha Waykool,2024
10.1016/j.ecoinf.2024.102661,Forecasting China's agricultural carbon emissions: A comparative study based on deep learning models,https://www.sciencedirect.com/science/article/pii/S1574954124002036,Tiantian Xie and Zetao Huang and Tao Tan and Yong Chen,2024
10.1016/j.ecoinf.2024.102713,A data platform for real-time monitoring and analysis of the brown marmorated stink bug in Northern Italy,https://www.sciencedirect.com/science/article/pii/S1574954124002553,Chiara Forresi and Enrico Gallinucci and Matteo Golfarelli and Lara Maistrello and Michele Preti and Giacomo Vaccari,2024
10.1016/j.ecoinf.2023.101981,The sound of the illegal: Applying bioacoustics for long-term monitoring of illegal cattle in protected areas,https://www.sciencedirect.com/science/article/pii/S1574954123000109,Cristian Pérez-Granados and Karl-L. Schuchmann,2023
10.1016/j.ecoinf.2024.102580,Monitoring vegetation patterns and their drivers to infer resilience: Automated detection of vegetation and megaherbivores from drone imagery using deep learning,https://www.sciencedirect.com/science/article/pii/S1574954124001225,Rebecca K. James and Freek Daniels and Aneesh Chauhan and Pramaditya Wicaksono and Muhammad Hafizt and Setiawan Djody Harahap and Marjolijn J.A. Christianen,2024
10.1016/j.ecoinf.2024.102467,Marine zoobenthos recognition algorithm based on improved lightweight YOLOv5,https://www.sciencedirect.com/science/article/pii/S1574954124000098,Lijun Zhang and Jiawen Fan and Yi Qiu and Zhe Jiang and Qingsong Hu and Bowen Xing and Jingxiang Xu,2024
10.1016/j.ecoinf.2023.102437,Improved climate time series forecasts by machine learning and statistical models coupled with signature method: A case study with El Niño,https://www.sciencedirect.com/science/article/pii/S1574954123004661,Jonathan Derot and Nozomi Sugiura and Sangyeob Kim and Shinya Kouketsu,2024
